precision,recall,threshold
0.5042169587394576,1.0,-14.700389
0.5042424242424243,1.0,-14.698856
0.5042678923177938,1.0,-14.696732
0.5042933629659562,1.0,-14.69441
0.5043188361873011,1.0,-14.68827
0.5043443119822186,1.0,-14.68708
0.5043697903510987,1.0,-14.685375
0.5043952712943316,1.0,-14.685275
0.5044207548123074,1.0,-14.682037
0.5044462409054163,1.0,-14.6796055
0.5044717295740488,1.0,-14.672843
0.5044972208185953,1.0,-14.671376
0.5045227146394462,1.0,-14.664776
0.5045482110369921,1.0,-14.663353
0.5045737100116238,1.0,-14.659051
0.5045992115637319,1.0,-14.654076
0.5046247156937074,1.0,-14.653816
0.504650222401941,1.0,-14.653095
0.5046757316888237,1.0,-14.652605
0.5047012435547468,1.0,-14.65086
0.5047267580001011,1.0,-14.649592
0.5047522750252781,1.0,-14.648935
0.5047777946306689,1.0,-14.643711
0.504803316816665,1.0,-14.643279
0.5048288415836578,1.0,-14.642573
0.5048543689320388,1.0,-14.641971
0.5048798988621997,1.0,-14.63775
0.5049054313745323,1.0,-14.637113
0.504930966469428,1.0,-14.635551
0.504956504147279,1.0,-14.635336
0.504982044408477,1.0,-14.633761
0.5050075872534142,1.0,-14.628728
0.5050331326824826,1.0,-14.626573
0.5050586806960745,1.0,-14.61827
0.5050842312945819,1.0,-14.614766
0.5051097844783973,1.0,-14.612673
0.505135340247913,1.0,-14.612546
0.5051608986035215,1.0,-14.608725
0.5051864595456156,1.0,-14.60163
0.5052120230745876,1.0,-14.596659
0.5052375891908304,1.0,-14.59656
0.5052631578947369,1.0,-14.596249
0.5052887291866998,1.0,-14.596097
0.505314303067112,1.0,-14.594606
0.5053398795363668,1.0,-14.592892
0.5053654585948573,1.0,-14.585214
0.5053910402429764,1.0,-14.582118
0.5054166244811178,1.0,-14.5778885
0.5054422113096745,1.0,-14.571121
0.5054678007290401,1.0,-14.568699
0.5054933927396081,1.0,-14.565646
0.5055189873417721,1.0,-14.560662
0.5055445845359259,1.0,-14.560431
0.505570184322463,1.0,-14.5565
0.5055957867017775,1.0,-14.556131
0.5056213916742631,1.0,-14.547469
0.505646999240314,1.0,-14.542959
0.5056726094003241,1.0,-14.536421
0.5056982221546877,1.0,-14.534836
0.505723837503799,1.0,-14.530734
0.5057494554480523,1.0,-14.530656
0.505775075987842,1.0,-14.529056
0.5058006991235625,1.0,-14.518881
0.5058263248556085,1.0,-14.5078335
0.5058519531843745,1.0,-14.507421
0.5058775841102554,1.0,-14.505665
0.5059032176336458,1.0,-14.503394
0.5059288537549407,1.0,-14.49835
0.5059544924745351,1.0,-14.496921
0.5059801337928238,1.0,-14.494911
0.5060057777102022,1.0,-14.488818
0.5060314242270654,1.0,-14.487315
0.5060570733438086,1.0,-14.486224
0.5060827250608273,1.0,-14.485659
0.5061083793785167,1.0,-14.482168
0.5061340362972726,1.0,-14.481418
0.5061596958174905,1.0,-14.479325
0.506185357939566,1.0,-14.476751
0.506211022663895,1.0,-14.475712
0.5062366899908731,1.0,-14.475068
0.5062623599208965,1.0,-14.472151
0.506288032454361,1.0,-14.469683
0.5063137075916628,1.0,-14.469523
0.5063393853331981,1.0,-14.469388
0.506365065679363,1.0,-14.466322
0.5063907486305539,1.0,-14.464311
0.5064164341871671,1.0,-14.463802
0.5064421223495993,1.0,-14.461881
0.5064678131182468,1.0,-14.454621
0.5064935064935064,1.0,-14.453587
0.506519202475775,1.0,-14.447345
0.506544901065449,1.0,-14.445455
0.5065706022629256,1.0,-14.443816
0.5065963060686016,1.0,-14.443711
0.5066220124828741,1.0,-14.433387
0.5066477215061402,1.0,-14.432233
0.5066734331387973,1.0,-14.430959
0.5066991473812423,1.0,-14.430599
0.506724864233873,1.0,-14.429547
0.5067505836970866,1.0,-14.426224
0.5067763057712806,1.0,-14.421663
0.5068020304568528,1.0,-14.420519
0.5068277577542007,1.0,-14.418196
0.5068534876637222,1.0,-14.417639
0.5068792201858151,1.0,-14.417192
0.5069049553208773,1.0,-14.406943
0.5069306930693069,1.0,-14.4047365
0.506956433431502,1.0,-14.404259
0.5069821764078607,1.0,-14.400924
0.5070079219987812,1.0,-14.396535
0.5070336702046621,1.0,-14.395913
0.5070594210259015,1.0,-14.393144
0.507085174462898,1.0,-14.390244
0.5071109305160504,1.0,-14.390182
0.507136689185757,1.0,-14.388081
0.5071624504724169,1.0,-14.382496
0.5071882143764288,1.0,-14.381136
0.5072139808981915,1.0,-14.380842
0.507239750038104,1.0,-14.3805065
0.5072655217965654,1.0,-14.377223
0.507291296173975,1.0,-14.376109
0.5073170731707317,1.0,-14.376017
0.5073428527872351,1.0,-14.369555
0.5073686350238845,1.0,-14.368573
0.5073944198810795,1.0,-14.364106
0.5074202073592193,1.0,-14.363977
0.5074459974587039,1.0,-14.360476
0.5074717901799329,1.0,-14.360045
0.507497585523306,1.0,-14.35881
0.5075233834892232,1.0,-14.35694
0.5075491840780845,1.0,-14.349883
0.5075749872902898,1.0,-14.349759
0.5076007931262393,1.0,-14.349022
0.5076266015863331,1.0,-14.345084
0.5076524126709717,1.0,-14.345039
0.5076782263805553,1.0,-14.337191
0.5077040427154844,1.0,-14.336976
0.5077298616761595,1.0,-14.333658
0.5077556832629813,1.0,-14.328634
0.5077815074763503,1.0,-14.327043
0.5078073343166675,1.0,-14.326736
0.5078331637843336,1.0,-14.325375
0.5078589958797497,1.0,-14.323546
0.5078848306033167,1.0,-14.32058
0.5079106679554357,1.0,-14.319585
0.5079365079365079,1.0,-14.3170185
0.5079623505469346,1.0,-14.315542
0.5079881957871172,1.0,-14.31066
0.5080140436574568,1.0,-14.307904
0.5080398941583554,1.0,-14.305883
0.5080657472902143,1.0,-14.30433
0.5080916030534351,1.0,-14.303948
0.5081174614484197,1.0,-14.301957
0.50814332247557,1.0,-14.299209
0.5081691861352878,1.0,-14.291267
0.5081950524279751,1.0,-14.290433
0.5082209213540341,1.0,-14.288283
0.5082467929138669,1.0,-14.287602
0.5082726671078756,1.0,-14.286341
0.5082985439364627,1.0,-14.284962
0.5083244234000306,1.0,-14.283603
0.5083503054989816,1.0,-14.2820015
0.5083761902337186,1.0,-14.278686
0.5084020776046441,1.0,-14.274594
0.5084279676121607,1.0,-14.266218
0.5084538602566714,1.0,-14.265983
0.508479755538579,1.0,-14.265225
0.5085056534582867,1.0,-14.262429
0.5085315540161972,1.0,-14.260113
0.508557457212714,1.0,-14.254565
0.50858336304824,1.0,-14.25241
0.5086092715231788,1.0,-14.251637
0.5086351826379337,1.0,-14.249135
0.5086610963929081,1.0,-14.247009
0.5086870127885056,1.0,-14.244673
0.5087129318251299,1.0,-14.242583
0.5087388535031847,1.0,-14.240065
0.5087647778230738,1.0,-14.237495
0.508790704785201,1.0,-14.2373705
0.5088166343899705,1.0,-14.237128
0.508842566637786,1.0,-14.233735
0.5088685015290519,1.0,-14.233335
0.5088944390641725,1.0,-14.231695
0.5089203792435518,1.0,-14.228783
0.5089463220675944,1.0,-14.228553
0.5089722675367048,1.0,-14.227121
